レースコード,1=2=3,1=2=4,1=2=5,1=2=6,1=3=4,1=3=5,1=3=6,1=4=5,1=4=6,1=5=6,2=3=4,2=3=5,2=3=6,2=4=5,2=4=6,2=5=6,3=4=5,3=4=6,3=5=6,4=5=6
20240813KJM08,7.7,3.8,5.9,21.2,8.0,19.5,47.0,6.9,22.4,17.8,25.2,49.8,104.1,12.1,42.9,41.4,52.0,79.9,101.0,20.4
20240813KJM09,2.7,9.3,6.4,19.1,5.0,8.2,9.9,27.5,32.8,47.1,24.9,47.6,56.6,130.6,89.3,164.3,59.9,82.1,87.8,141.5
20240813KJM10,6.3,6.2,8.4,13.5,7.4,8.9,17.4,6.9,15.7,27.2,20.0,44.9,31.1,51.5,31.9,85.8,27.0,28.6,74.2,39.8
20240813KJM11,8.9,9.5,4.6,29.7,12.6,3.1,35.9,6.0,30.1,15.7,79.5,37.1,143.7,48.9,123.7,94.8,28.5,131.0,42.8,37.1
20240813KJM12,3.7,6.4,6.4,16.4,6.9,5.4,15.7,12.0,20.6,20.7,64.2,58.6,111.9,60.8,101.8,114.2,69.3,115.4,75.9,80.2
20240813TKY01,3.5,4.9,8.9,45.6,3.9,8.9,52.4,8.9,44.7,75.6,19.9,46.1,153.7,43.1,124.6,148.8,24.1,107.2,148.8,100.2
20240813TKY02,7.3,2.6,9.7,37.4,6.6,25.0,70.2,5.4,28.8,108.3,17.6,42.9,151.0,13.9,59.3,142.4,28.0,76.7,166.2,41.8
20240813TKY03,2.7,16.5,71.1,12.7,5.1,18.8,3.5,109.3,21.1,66.9,29.4,74.8,23.1,299.3,72.0,258.5,74.8,16.2,67.7,111.5
20240813TKY04,4.1,8.5,3.9,65.6,21.7,16.7,224.3,21.7,131.3,179.5,10.6,4.8,61.1,7.9,99.7,49.8,25.6,299.1,101.6,145.5
20240813TKY05,3.8,8.7,4.3,109.6,12.1,5.4,133.5,8.6,107.7,78.7,23.5,13.5,186.1,11.9,186.1,127.9,16.0,175.5,219.3,50.3
20240813TKY06,3.7,24.4,6.0,82.5,11.2,2.1,51.7,23.9,74.9,63.2,50.8,9.8,132.4,68.6,210.8,203.3,35.1,299.6,98.1,113.8
20240813TKY07,4.8,4.9,7.9,32.2,5.0,8.0,31.5,7.8,17.2,46.7,28.4,35.9,86.0,46.0,74.2,258.1,29.9,57.0,95.7,31.9
20240813TKY08,5.4,3.3,55.0,29.4,2.2,62.4,33.9,16.5,12.9,78.7,27.2,191.9,129.0,85.5,60.5,207.1,59.1,42.3,178.8,41.2
20240813TKY09,1.5,6.3,11.9,30.3,7.6,16.3,28.4,41.5,88.9,112.8,21.4,37.7,58.5,86.8,157.4,171.7,92.1,193.8,175.7,164.3
20240813TKY10,7.6,1.9,12.7,21.5,11.2,70.1,73.3,9.6,15.2,129.0,21.3,100.8,111.2,11.2,15.6,150.0,83.7,89.6,201.6,46.7
20240813TKY11,3.1,3.1,15.2,12.5,12.8,44.8,29.6,22.3,29.8,78.5,10.5,50.1,23.9,21.5,19.6,66.8,88.6,61.4,104.3,38.4
20240813TKY12,2.7,4.7,13.2,19.8,5.1,8.7,13.9,21.7,26.1,54.0,26.7,52.7,69.6,91.6,81.8,129.7,75.9,94.7,102.8,81.8
20240813SMS01,2.5,7.6,14.0,8.3,11.8,28.1,8.0,62.5,15.4,47.3,22.2,41.9,15.1,78.5,23.2,48.5,153.8,36.1,92.2,82.0
20240813SMS02,3.1,3.9,11.2,11.2,5.7,21.7,9.9,27.3,12.9,52.2,39.4,99.5,67.4,92.9,53.6,122.9,97.2,64.3,154.8,90.8
20240813SMS03,8.9,8.3,13.0,53.6,1.7,32.8,25.2,32.0,29.8,164.3,8.2,109.5,109.5,101.1,97.4,328.7,24.1,16.4,131.5,164.3
20240813SMS04,6.8,21.8,17.0,9.8,7.0,12.1,2.7,29.6,10.9,19.7,58.8,72.7,22.6,173.9,74.0,85.1,45.9,20.2,33.6,64.5
20240813SMS05,9.6,3.2,11.7,3.1,20.5,43.3,14.2,32.6,7.4,23.4,59.9,188.1,50.0,95.7,17.1,50.0,147.5,80.2,170.5,62.7
20240813SMS06,8.7,15.2,20.8,3.1,35.6,67.5,14.8,106.1,21.6,45.9,18.2,48.4,5.6,50.1,6.0,22.4,51.2,19.5,45.9,43.7
20240813SMS07,33.6,65.9,7.0,51.1,38.4,3.6,32.7,10.1,60.1,4.0,102.3,18.9,106.9,29.3,160.3,22.0,17.7,80.1,7.5,13.1
20240813SMS08,2.1,5.5,11.0,34.1,5.1,10.6,29.4,8.1,24.3,40.2,140.9,136.6,250.5,136.6,265.3,300.7,145.5,265.3,265.3,83.5
20240813SMS09,13.4,5.5,20.3,47.2,2.0,18.7,39.6,6.0,11.4,61.1,35.6,136.1,289.9,38.1,80.3,162.6,29.9,51.6,190.5,23.9
20240813SMS10,6.6,4.0,6.6,24.6,7.1,7.7,37.4,4.3,23.6,35.6,62.3,74.3,157.1,31.4,60.9,138.5,54.4,170.2,170.2,34.3
20240813SMS11,3.5,7.0,20.1,9.8,5.1,19.7,4.2,32.5,7.1,42.0,98.3,243.2,79.0,123.2,85.5,177.7,220.0,56.0,177.7,130.1
20240813SMS12,3.8,3.4,5.6,18.9,7.8,11.5,24.9,11.8,18.0,23.8,59.8,74.7,146.9,60.1,89.5,106.4,77.7,109.9,114.6,62.6
20240813ASY01,4.4,10.1,9.6,14.7,4.5,3.8,8.3,14.4,15.9,24.1,131.6,137.4,210.7,137.4,158.0,395.0,150.5,197.5,143.6,90.3
20240813ASY02,11.9,2.7,86.6,33.4,2.7,140.2,49.1,17.4,3.7,267.8,29.4,491.0,368.2,147.3,21.0,736.5,226.6,45.3,736.5,113.3
20240813ASY03,5.8,10.2,9.7,30.6,3.8,4.0,13.8,7.7,20.5,24.2,88.0,49.4,165.7,122.5,140.8,148.3,33.1,88.0,58.7,70.4
20240813ASY04,3.6,3.3,17.9,15.6,3.9,11.0,13.4,13.2,15.0,33.2,83.5,257.5,280.9,237.6,140.4,280.9,134.3,386.2,309.0,280.9
20240813ASY05,10.1,38.7,95.2,51.9,3.2,12.4,2.3,50.8,17.1,73.7,58.6,103.9,65.3,285.8,87.9,152.4,27.8,8.6,17.0,207.8
20240813ASY06,6.1,56.4,4.8,44.7,9.4,3.3,43.9,78.6,216.2,21.0,76.3,3.9,35.5,112.8,112.8,23.8,68.2,152.6,19.3,185.3
20240813ASY07,4.9,3.2,4.5,52.4,6.5,15.9,142.2,8.3,68.6,60.3,29.2,45.2,79.6,19.7,58.5,86.6,47.4,181.0,132.8,36.2
20240813ASY08,8.0,9.8,2.4,10.5,10.8,65.7,124.9,39.6,119.0,45.4,62.4,12.4,62.4,11.7,38.4,5.7,156.1,227.1,104.1,69.4
20240813ASY09,1.8,9.9,15.5,12.2,5.8,10.4,8.7,33.2,41.8,45.8,53.0,102.8,73.7,147.5,178.5,242.3,117.0,125.6,169.6,199.5
20240813ASY10,8.8,55.1,31.7,22.4,7.8,4.5,2.3,58.1,25.5,8.5,120.8,104.7,51.4,209.4,285.5,120.8,101.3,39.7,14.2,89.7
20240813ASY11,5.8,3.6,7.1,3.9,11.4,47.1,38.9,21.7,10.8,24.6,92.9,185.8,49.2,49.9,14.1,44.6,257.3,196.8,185.8,47.7
20240813ASY12,3.6,10.4,17.5,17.3,3.2,7.0,6.2,26.3,23.0,48.0,35.7,83.2,68.0,99.5,113.3,255.0,69.1,34.2,88.6,136.0
20240813KRT01,4.1,7.0,8.2,14.8,5.4,7.2,9.6,10.7,18.6,37.8,42.9,68.2,49.0,94.0,91.5,158.2,40.9,41.4,64.4,62.1
20240813KRT02,2.3,3.5,4.9,8.0,20.2,50.3,43.8,129.4,113.2,100.6,18.3,34.4,37.2,50.3,82.3,67.9,169.8,226.5,302.0,247.0
20240813KRT03,1.8,8.0,28.5,17.0,4.4,14.0,7.8,69.7,49.4,94.8,41.6,98.8,48.4,263.5,182.4,263.5,158.1,112.9,169.4,169.4
20240813KRT04,7.1,9.6,22.9,37.8,57.3,85.3,144.7,184.9,221.9,277.3,2.3,6.3,11.6,9.0,9.3,21.0,75.6,95.1,118.8,158.5
20240813KRT05,12.5,7.8,15.4,91.1,8.4,16.9,94.9,9.8,76.9,153.9,5.0,11.0,159.4,5.6,58.7,165.3,5.0,108.8,223.2,30.5
20240813KRT06,4.9,5.7,50.5,13.6,25.4,99.7,57.2,96.9,79.3,205.2,2.7,25.8,5.9,58.1,7.1,112.5,120.3,56.2,218.1,218.1
20240813KRT07,13.6,72.0,79.7,196.8,8.1,6.8,73.8,57.8,155.3,140.5,7.6,8.4,86.8,48.3,210.8,173.6,1.8,26.8,22.3,134.1
20240813KRT08,23.6,13.8,139.3,18.1,13.0,107.2,23.6,38.7,2.6,64.8,33.5,185.8,55.7,53.6,5.6,75.3,34.4,5.0,69.6,8.9
20240813KRT09,13.0,33.2,77.0,28.3,43.5,87.0,33.2,15.5,3.0,9.1,84.2,134.8,77.0,55.0,13.6,23.4,49.9,15.5,29.0,3.0
20240813KRT10,4.5,5.8,2.5,50.2,17.7,7.5,94.7,6.6,80.8,36.8,75.3,25.7,255.0,26.9,165.7,144.1,100.4,552.6,157.8,69.0
20240813KRT11,2.3,9.5,15.6,16.4,4.5,6.4,6.9,20.9,24.2,47.9,133.3,228.5,97.9,369.1,436.2,342.8,184.5,208.6,218.1,266.6
20240813KRT12,4.7,9.0,18.3,7.4,8.4,11.9,3.9,41.2,13.3,18.9,44.4,56.1,16.2,96.2,43.0,55.3,149.7,50.5,55.3,59.4
20240814KRY01,3.5,9.4,13.0,6.7,19.6,16.4,9.0,26.9,20.3,23.2,20.8,19.1,11.8,35.1,22.1,28.6,62.1,56.7,49.8,43.2
20240814KRY02,9.3,4.1,13.0,24.1,9.4,17.4,32.9,10.6,12.1,29.7,14.4,31.7,53.3,8.8,16.5,61.1,25.4,35.0,108.4,12.9
20240814KRY03,20.3,5.1,76.1,27.5,10.8,70.0,53.1,15.5,6.2,44.3,12.0,100.1,60.4,15.7,4.3,79.6,29.7,13.9,85.4,7.6
20240814KRY04,2.3,13.8,12.7,42.5,8.3,8.3,31.2,41.6,95.9,91.8,7.5,10.2,18.5,41.9,57.5,100.5,27.4,45.5,75.4,117.3
20240814KRY05,1.6,4.9,19.9,12.4,10.0,47.4,26.6,70.1,44.9,101.1,15.7,57.2,38.8,80.8,49.8,102.6,140.3,54.5,180.9,116.5
20240814KRY06,3.2,4.2,9.4,4.7,11.8,23.6,10.7,24.1,11.7,29.0,55.1,137.8,112.5,106.0,70.6,229.7,157.5,145.0,212.0,145.0
20240814KRY07,2.2,18.9,36.8,47.7,2.5,6.5,7.8,69.5,61.9,156.5,50.7,97.1,86.6,194.2,216.6,469.5,128.0,76.1,216.6,176.0
20240814KRY08,15.7,14.0,4.1,18.4,26.0,9.4,35.5,7.8,24.9,5.7,52.8,26.7,77.4,18.7,49.8,15.1,34.1,86.1,30.8,9.0
20240814KRY09,9.4,2.7,10.9,27.9,10.5,31.2,85.5,10.3,22.7,83.2,9.2,26.3,48.4,8.7,18.2,78.9,24.1,49.6,114.0,29.6
20240814KRY10,5.7,3.8,9.8,12.8,7.9,15.7,19.9,8.5,18.9,31.5,22.5,37.9,40.8,12.5,37.9,64.0,54.5,58.1,94.3,50.2
20240814KRY11,5.9,2.6,17.4,18.1,6.0,37.5,42.8,10.8,9.2,68.4,16.9,77.5,104.1,27.5,26.5,139.5,58.6,55.8,148.4,26.4
20240814KRY12,4.7,2.8,7.1,6.8,11.0,22.0,26.1,14.1,13.7,26.5,45.6,118.0,81.4,62.1,51.3,67.9,171.7,124.3,174.9,51.0
20240814TDA01,20.2,12.1,25.6,38.3,12.3,33.5,43.4,5.6,7.8,20.9,20.8,43.8,79.9,13.5,16.8,50.0,11.1,18.0,37.6,4.1
20240814TDA02,36.6,34.3,50.5,115.6,5.1,9.2,42.6,7.0,41.4,47.7,28.1,39.9,151.5,36.6,81.3,115.6,2.2,17.5,28.7,12.4
20240814TDA03,14.7,74.2,11.3,31.1,80.4,21.5,62.2,110.3,107.2,40.6,34.1,2.4,7.1,41.9,67.7,3.7,82.1,107.2,10.4,75.7
20240814TDA04,12.3,15.1,44.4,53.4,2.9,8.3,11.9,11.5,14.7,45.3,19.1,47.4,91.7,72.7,81.1,108.2,7.1,10.3,27.0,27.9
20240814TDA05,20.0,2.5,23.8,欠場,5.5,25.8,欠場,2.4,欠場,欠場,17.8,38.2,欠場,11.9,欠場,欠場,18.4,欠場,欠場,欠場
20240814TDA06,14.7,10.3,50.8,32.1,5.1,31.6,13.0,19.0,7.2,79.1,7.5,66.7,29.4,23.0,11.0,80.2,18.7,6.3,71.0,16.3
20240814TDA07,2.7,11.2,8.7,66.5,4.6,4.4,36.4,12.0,63.7,58.8,28.0,20.5,306.1,54.6,235.5,127.5,37.3,170.0,153.0,102.0
20240814TDA08,21.5,16.3,2.1,8.2,81.9,49.4,124.8,22.5,61.0,9.0,91.5,32.1,88.5,12.1,53.3,4.5,124.8,211.2,93.0,41.6
20240814TDA09,3.2,7.7,43.4,3.5,10.8,56.7,5.8,109.7,8.6,54.2,52.4,141.9,21.4,229.8,34.4,94.6,141.9,43.1,185.6,104.9
20240814TDA10,5.0,3.0,10.3,28.1,6.0,15.4,56.0,6.4,23.2,61.7,16.6,57.5,163.7,23.2,73.4,96.7,35.7,86.8,177.4,55.2
20240814TDA11,3.4,4.4,17.9,3.7,19.3,32.2,13.3,30.0,13.8,52.5,34.5,71.8,17.8,46.9,31.7,79.9,78.2,48.8,167.6,106.6
20240814TDA12,5.2,4.6,3.8,11.7,11.1,7.1,24.7,7.5,35.1,23.0,99.6,58.3,159.4,60.5,93.8,122.6,68.3,177.1,149.5,83.9
20240814EDG01,5.4,7.4,3.5,8.6,27.8,14.5,39.6,16.3,25.7,11.7,40.1,20.9,57.5,18.4,29.5,17.8,71.9,132.8,76.7,31.9
20240814EDG02,4.6,7.1,23.5,8.5,8.3,26.3,9.0,17.7,12.5,37.9,13.0,56.9,12.2,41.8,15.3,66.2,47.4,21.7,49.9,45.1
20240814EDG03,4.9,23.0,14.2,62.4,4.1,5.1,26.2,31.7,89.6,64.4,11.8,10.5,67.5,30.0,93.7,47.9,9.0,23.1,28.2,52.1
20240814EDG04,15.8,6.0,13.8,22.1,7.5,11.7,27.5,5.3,8.6,18.5,29.2,33.5,79.7,21.4,33.5,47.6,11.9,37.9,41.4,14.5
20240814EDG05,3.6,14.0,30.1,12.5,8.8,13.6,5.3,40.6,27.3,44.3,17.6,31.1,6.8,54.2,41.2,52.2,39.0,16.6,41.2,69.7
20240814EDG06,9.3,13.8,12.1,43.9,32.2,23.1,90.9,29.6,72.7,68.8,5.5,4.9,14.0,5.6,14.9,14.5,17.2,51.9,36.3,28.9
20240814EDG07,14.7,3.3,30.6,77.3,4.5,22.1,56.5,6.5,25.3,70.0,7.5,33.7,133.6,10.7,42.0,122.5,13.2,45.9,108.8,32.6
20240814EDG08,8.4,21.1,4.5,23.7,22.6,3.9,23.7,17.0,73.2,10.5,32.4,10.8,52.1,28.2,63.7,15.6,23.5,67.4,16.7,38.2
20240814EDG09,3.3,5.8,12.3,29.5,4.9,10.2,27.5,23.6,40.4,84.3,9.1,19.1,65.5,27.0,51.7,84.3,22.3,64.1,105.3,55.6
20240814EDG10,6.5,6.5,2.4,45.8,21.9,8.5,76.3,11.3,72.3,33.9,30.5,11.5,109.9,13.9,76.3,43.6,44.3,211.5,144.7,63.9
20240814EDG11,3.7,2.7,8.5,29.8,12.7,30.1,74.1,18.7,55.6,99.6,11.7,24.0,28.3,14.0,28.6,82.6,43.8,53.5,90.3,68.8
20240814EDG12,6.1,4.5,5.5,11.4,9.8,12.9,20.5,10.5,13.5,12.5,50.8,54.0,73.2,30.0,45.9,42.3,54.7,73.2,80.0,30.2
20240814TMG01,1.6,5.6,30.0,24.2,10.6,39.9,61.8,98.5,70.0,197.0,5.9,68.5,20.2,105.0,39.9,185.4,126.0,90.0,315.2,185.4
20240814TMG02,12.2,12.7,48.0,53.7,2.5,13.3,17.1,15.1,17.6,46.1,12.3,27.5,45.1,41.8,49.1,90.3,10.1,9.9,21.3,38.2
20240814TMG03,9.4,4.2,13.7,55.1,4.6,14.4,69.6,5.6,26.1,62.2,10.9,33.6,104.4,14.4,83.5,116.9,10.5,73.0,112.4,30.1
20240814TMG04,23.1,36.0,64.5,79.7,4.4,10.2,34.0,13.9,28.8,75.7,9.5,22.6,63.1,32.9,86.6,131.8,2.9,9.4,16.1,22.7
20240814TMG05,11.6,2.2,29.0,21.1,7.1,46.2,77.9,14.9,11.0,71.8,11.6,63.4,97.4,14.2,10.0,129.9,37.3,34.5,181.9,34.5
20240814TMG06,9.3,41.3,17.1,67.1,7.9,3.5,46.2,15.0,107.8,46.8,21.9,6.0,84.7,29.4,96.1,60.3,4.6,45.0,17.6,39.5
20240814TMG07,8.7,3.8,17.2,110.6,2.9,10.8,115.2,5.4,40.0,131.7,17.0,49.4,307.4,19.3,89.2,307.4,16.0,120.2,153.7,64.3
20240814TMG08,12.9,3.8,2.8,22.0,22.6,25.4,73.9,6.4,20.8,32.2,38.2,65.4,163.7,9.6,43.2,35.2,60.3,382.0,208.3,26.0
20240814TMG09,12.0,7.2,2.9,16.5,28.1,16.1,47.0,7.4,18.0,9.7,52.7,32.3,129.3,11.0,55.0,17.7,41.7,143.7,103.4,22.8
20240814TMG10,11.2,13.8,29.4,15.2,3.5,11.3,4.5,20.6,4.7,21.3,62.4,148.7,78.0,223.1,70.9,141.9,40.5,19.4,69.4,49.5
20240814TMG11,9.9,6.4,27.5,39.0,2.1,18.7,14.4,6.9,6.1,43.9,75.0,182.1,273.2,173.8,147.1,136.6,72.1,47.2,191.2,81.3
20240814TMG12,9.3,4.6,3.6,20.0,10.6,11.2,27.6,4.5,16.4,15.6,85.0,128.5,221.0,50.7,102.3,102.3,54.1,162.5,153.5,41.8
20240814HMN01,14.1,10.3,134.7,11.0,5.3,65.3,5.9,65.3,2.8,89.8,23.4,153.9,30.7,165.8,19.7,153.9,102.6,7.0,69.5,65.3
20240814HMN02,12.9,20.6,7.8,15.3,23.5,5.6,7.7,15.5,20.6,5.1,51.4,20.0,45.0,37.8,65.8,19.2,42.1,86.5,9.5,27.6
20240814HMN03,10.1,3.3,3.7,55.7,27.8,25.8,175.3,6.3,72.1,76.7,22.7,26.6,136.3,4.6,76.7,68.1,33.6,175.3,136.3,68.1
20240814HMN04,2.8,14.2,6.4,9.1,11.6,5.8,7.5,22.4,40.6,19.7,78.1,26.0,51.1,72.4,197.9,82.4,92.7,156.2,63.1,89.9
20240814HMN05,8.4,35.5,13.2,71.0,6.2,1.9,20.1,10.6,51.4,24.8,22.9,33.1,165.8,110.5,165.8,110.5,17.6,85.2,35.9,64.8
20240814HMN06,10.1,24.4,1.9,21.0,37.0,5.8,85.9,9.3,97.6,7.8,74.0,24.6,134.2,42.1,134.2,29.0,67.1,134.2,76.7,58.0
20240814HMN07,5.8,4.7,3.8,24.4,9.2,6.5,30.1,6.5,30.9,25.1,48.8,66.0,162.9,30.5,174.5,87.2,52.0,222.2,122.2,90.5
20240814HMN08,4.4,4.1,11.1,79.4,2.4,8.2,119.1,7.6,72.5,158.8,48.3,119.1,278.0,104.2,222.4,208.5,51.3,175.5,222.4,303.2
20240814HMN09,15.8,7.6,30.8,4.6,23.4,69.8,20.4,35.8,2.9,19.4,46.9,79.5,37.2,58.4,6.5,37.2,60.9,29.2,102.3,17.9
20240814HMN10,5.2,3.4,26.5,19.1,3.7,21.8,19.7,12.2,11.8,52.6,17.0,102.5,82.4,62.1,39.9,118.5,37.1,35.7,108.3,51.9
20240814HMN11,3.3,2.7,11.1,13.4,7.7,26.1,36.1,22.6,29.8,83.6,15.1,51.3,53.9,36.4,29.8,99.1,94.7,90.7,125.4,73.5
20240814HMN12,3.3,3.8,16.6,6.8,7.8,18.8,8.9,33.8,11.2,35.7,37.2,105.6,50.2,128.3,46.3,152.8,102.6,58.4,159.6,97.0
20240814GMG01,13.3,5.9,14.0,67.6,5.0,8.4,63.2,3.5,19.2,30.9,25.5,26.4,207.8,15.7,121.2,132.2,11.3,96.9,138.5,26.2
20240814GMG02,1.8,21.3,4.9,17.3,30.1,8.5,23.6,87.8,128.0,47.2,33.4,11.1,21.9,59.1,78.8,55.8,153.6,180.7,83.0,192.0
20240814GMG03,12.2,17.6,68.9,51.4,10.3,33.9,22.4,9.8,4.7,28.0,35.2,86.9,75.3,41.7,19.3,102.8,15.0,7.2,32.9,3.6
20240814GMG04,20.2,6.4,13.3,5.0,19.6,26.1,12.3,8.7,4.6,6.7,125.5,130.7,61.5,57.0,32.3,34.1,92.3,101.2,65.3,15.4
20240814GMG05,9.1,14.2,57.8,7.7,9.8,23.2,2.1,55.5,6.3,23.5,69.9,138.2,32.0,149.1,32.3,166.6,125.9,18.1,65.1,76.5
20240814GMG06,31.9,5.3,17.7,2.4,39.2,57.2,23.6,24.6,3.6,14.8,131.4,139.6,63.8,91.2,12.2,39.5,223.4,120.7,165.5,55.8
20240814GMG07,21.8,2.8,57.3,220.3,3.7,66.4,167.4,3.4,16.1,298.9,24.0,113.1,348.8,12.5,55.8,348.8,18.9,63.4,380.5,22.7
20240814GMG08,11.8,5.8,2.5,15.0,31.7,14.6,57.7,9.0,33.9,18.3,25.0,22.4,34.6,15.3,28.5,26.9,54.4,70.3,88.8,51.1
20240814GMG09,3.1,2.4,6.6,17.7,11.7,20.4,54.7,12.5,37.3,69.4,31.0,63.2,144.9,46.9,109.5,182.5,104.8,224.0,246.4,100.6
20240814GMG10,3.4,2.6,14.7,9.8,7.2,25.8,24.3,20.1,14.7,51.1,29.3,86.2,75.5,49.5,37.5,158.9,125.8,134.2,232.3,77.4
20240814GMG11,3.5,3.6,5.3,12.2,8.8,10.2,27.5,10.1,20.3,23.8,86.3,98.6,259.0,93.1,121.8,207.2,112.0,243.7,376.7,129.5
20240814GMG12,4.4,4.3,5.0,20.7,7.4,8.4,24.2,12.0,31.4,30.2,30.5,27.6,92.3,42.0,95.9,77.1,44.5,89.0,98.4,66.2
20240814TKN01,4.0,8.9,6.5,128.5,10.0,5.3,89.4,14.9,257.1,411.4,11.8,6.4,102.8,15.4,228.5,411.4,9.5,158.2,171.4,137.1
20240814TKN02,4.5,15.8,12.7,144.0,3.0,3.0,36.0,10.5,110.8,120.0,36.9,24.0,160.0,75.8,240.1,205.8,18.2,160.0,130.9,144.0
20240814TKN03,12.3,5.3,8.1,3.2,32.5,37.3,16.5,19.5,10.5,12.7,46.6,58.6,37.3,37.3,12.3,25.3,89.2,82.0,68.4,27.0
20240814TKN04,7.7,5.6,9.5,2.6,16.7,35.7,12.1,25.4,7.1,13.1,117.2,131.9,81.1,111.0,30.5,78.1,124.1,150.7,191.8,65.9
20240814TKN05,6.2,2.9,23.6,104.1,2.4,14.5,65.5,10.0,36.8,118.0,18.6,50.5,354.0,136.1,160.9,252.8,30.5,118.0,76.9,196.6
20240814TKN06,4.9,66.7,12.7,3.8,29.5,11.0,3.5,55.6,29.5,8.4,155.7,93.4,10.5,194.6,86.5,41.7,101.5,106.1,38.2,155.7
20240814TKN07,4.0,19.7,6.8,3.0,67.4,13.0,6.1,33.3,32.5,11.2,125.7,81.3,18.6,276.6,81.3,25.1,307.3,345.7,62.8,79.0
20240814TKN08,13.9,4.4,2.4,55.4,38.4,21.2,125.4,6.7,66.1,25.6,56.7,20.9,238.2,6.1,99.2,30.5,74.4,595.6,125.4,34.5
20240814TKN09,5.8,27.0,6.5,18.2,25.4,3.4,12.0,37.1,74.3,8.3,45.4,12.2,39.8,64.4,107.3,31.1,24.0,78.9,11.2,55.2
20240814TKN10,4.2,4.1,8.1,26.3,4.5,7.0,26.5,8.9,29.3,36.3,52.0,46.3,296.0,63.0,174.9,240.5,41.3,202.5,132.7,50.6
20240814TKN11,2.2,6.8,14.6,10.3,8.5,19.9,9.0,36.0,25.8,43.5,24.5,56.1,22.1,83.4,44.9,153.6,60.8,53.0,83.4,85.8
20240814TKN12,3.2,3.7,4.9,27.9,11.2,11.1,34.8,13.1,41.4,71.5,20.4,28.1,151.3,22.7,74.2,140.5,58.7,163.9,115.7,95.9
20240814TSU01,3.2,8.4,2.9,28.4,7.1,8.2,21.6,13.2,35.0,23.8,116.7,72.4,300.3,84.0,300.3,95.5,131.3,350.3,131.3,191.1
20240814TSU02,1.9,24.5,35.6,42.7,5.0,7.9,6.8,38.5,31.8,78.4,32.6,46.1,63.6,130.7,138.4,213.9,40.5,22.2,69.2,147.0
20240814TSU03,2.0,43.1,21.7,6.5,46.7,28.7,6.3,167.6,77.0,42.5,46.7,21.4,6.3,123.9,43.8,29.0,135.7,48.3,25.0,135.7
20240814TSU04,19.2,2.1,3.1,85.0,41.6,29.5,107.4,5.3,70.3,92.7,63.7,70.3,680.5,8.4,60.0,204.1,72.9,127.5,170.1,72.9
20240814TSU05,3.6,11.1,13.7,51.5,2.3,4.9,18.0,15.2,35.6,33.1,57.9,106.9,99.3,126.4,278.1,231.7,81.7,347.6,231.7,154.5
20240814TSU06,10.7,16.0,2.9,30.3,34.1,6.9,58.9,11.7,69.4,10.0,60.7,11.4,69.4,11.9,81.0,11.2,36.6,176.7,27.7,25.5
20240814TSU07,4.8,3.1,16.8,35.1,3.6,22.7,31.2,19.1,20.0,28.1,10.8,105.3,168.6,49.5,105.3,93.6,46.8,42.1,93.6,31.2
20240814TSU08,2.7,34.8,39.7,14.9,48.4,51.6,12.8,134.7,64.5,88.5,10.6,9.3,3.9,48.4,20.1,25.4,47.6,20.3,21.9,54.3
20240814TSU09,5.2,3.3,13.1,2.4,30.8,36.9,23.8,62.7,13.7,50.8,72.4,89.6,38.4,144.8,18.4,64.9,235.4,134.5,144.8,94.1
20240814TSU10,16.7,5.5,12.1,79.8,9.0,15.7,119.8,1.8,35.5,83.5,43.8,94.5,599.1,10.6,64.1,224.6,32.0,133.1,326.7,22.3
20240814TSU11,3.1,20.5,59.4,29.7,3.0,22.4,5.5,72.0,43.5,120.8,11.7,62.4,14.1,104.0,63.5,208.1,37.4,15.4,87.1,133.8
20240814TSU12,2.1,6.3,12.1,19.5,4.6,13.0,21.7,25.2,20.3,61.6,26.2,61.6,62.8,107.4,128.1,222.0,65.3,85.4,133.2,77.4
20240814BWK01,2.8,37.6,23.8,67.6,4.0,3.0,12.9,23.1,65.0,60.4,36.7,24.5,211.5,105.7,188.0,188.0,21.4,60.4,84.6,153.8
20240814BWK02,12.0,21.0,18.5,63.0,10.5,6.8,59.1,15.5,78.8,63.0,8.4,5.0,40.2,12.7,75.6,52.5,4.6,41.1,16.3,34.4
20240814BWK03,5.0,6.2,63.4,5.4,14.2,83.1,12.5,30.5,11.1,96.5,15.4,17.1,13.1,33.9,7.4,75.3,46.3,19.3,104.9,44.6
20240814BWK04,2.5,8.6,13.1,12.3,12.3,19.5,35.7,70.1,99.7,82.4,6.1,11.2,14.8,27.0,28.2,57.4,67.6,44.0,94.7,126.3
20240814BWK05,2.4,4.7,6.1,10.0,11.2,14.5,25.6,17.9,38.7,24.2,42.5,67.1,58.1,44.7,109.0,79.3,96.9,145.4,145.4,174.5
20240814BWK06,12.1,7.7,58.1,44.8,3.5,52.4,18.7,33.6,15.8,113.2,5.5,71.7,24.1,33.6,15.7,107.5,19.3,5.0,76.8,34.1
20240814BWK07,1.9,11.1,56.1,50.9,2.2,34.5,16.7,69.0,66.2,368.0,27.3,106.8,22.3,165.6,236.5,368.0,114.2,72.0,220.8,276.0
20240814BWK08,11.1,10.2,33.8,24.1,26.3,47.1,65.4,49.4,34.9,65.4,3.5,11.2,8.2,7.9,6.0,21.5,31.6,34.9,81.1,31.6
